,0,1,2
161,smith_chase_nokes_shaw_wake_2004,https://models.physiomeproject.org/exposure/9d046663ba5cac5c8a61ac146183614b/smith_chase_nokes_shaw_wake_2004.cellml,cardiovascular_circulation
162,aguda_b_1999,https://models.physiomeproject.org/exposure/2d0da70d5253291015a892326fa27b7b/aguda_b_1999.cellml,cell_cycle
163,aguda_tang_1999,https://models.physiomeproject.org/exposure/ff66b3d1ad95b634d0b8ce217bdb1171/aguda_tang_1999.cellml,cell_cycle
164,barberis_klipp_vanoni_alberghina_2007,https://models.physiomeproject.org/exposure/455155cfef38300290a75bcfe7440c31/barberis_klipp_vanoni_alberghina_2007.cellml,cell_cycle
165,calzone_thieffry_tyson_novak_2007,https://models.physiomeproject.org/exposure/1a3f36d015121d5596565fe7d9afb332/calzone_thieffry_tyson_novak_2007.cellml,cell_cycle
166,chen_calzone_csikasznagy_cross_novak_tyson_2004,https://models.physiomeproject.org/exposure/0e2337ffa4c550dd077c629b9e76330e/chen_calzone_csikasznagy_cross_novak_tyson_2004.cellml,cell_cycle
167,chen_csikasz-nagy_gyorffy_val_novak_tyson_2000,https://models.physiomeproject.org/exposure/635c1359f216ab8d064dfe8e8d3387b8/chen_csikasz-nagy_gyorffy_val_novak_tyson_2000.cellml,cell_cycle
168,ciliberto_novak_tyson_2003,https://models.physiomeproject.org/exposure/f5be28698749563c5564d1a4fa5c0446/ciliberto_novak_tyson_2003.cellml,cell_cycle
169,ciliberto_petrus_tyson_sible_2003,https://models.physiomeproject.org/exposure/c36995f9b21c119dcf10302a1398ac03/ciliberto_petrus_tyson_sible_2003.cellml,cell_cycle
170,ciliberto_tyson_2000,https://models.physiomeproject.org/exposure/d8a0d09ce5b7c5c11c133d30d66c80d7/ciliberto_tyson_2000.cellml,cell_cycle
171,csikasz_nagy_2006_budding_yeast_from_code,https://models.physiomeproject.org/exposure/dada9c9d39d0783375d42f12f11dddf3/csikasz_nagy_2006_budding_yeast_from_code.cellml,cell_cycle
172,csikasz_nagy_2006_budding_yeast_from_paper,https://models.physiomeproject.org/exposure/dada9c9d39d0783375d42f12f11dddf3/csikasz_nagy_2006_budding_yeast_from_paper.cellml,cell_cycle
173,csikasz_nagy_2006_mammalian_from_code,https://models.physiomeproject.org/exposure/dada9c9d39d0783375d42f12f11dddf3/csikasz_nagy_2006_mammalian_from_code.cellml,cell_cycle
174,gardner_dolnik_collins_1998,https://models.physiomeproject.org/exposure/4f5fb67ce413238e24e5277f46fd5d21/gardner_dolnik_collins_1998.cellml,cell_cycle
175,halloy_bernard_loussouarn_goldbeter_2002,https://models.physiomeproject.org/exposure/77bdebf1280135c36f94cac077f74e18/halloy_bernard_loussouarn_goldbeter_2002.cellml,cell_cycle
176,hatzimanikatis_lee_bailey_1999,https://models.physiomeproject.org/exposure/1bf0b160c2a651e41351c6b95a66a487/hatzimanikatis_lee_bailey_1999.cellml,cell_cycle
177,novak_csikasznagy_gyorffy_chen_tyson_1998,https://models.physiomeproject.org/exposure/ea5f37b01b27c7ba25b6c179a12a464a/novak_csikasznagy_gyorffy_chen_tyson_1998.cellml,cell_cycle
178,novak_pataki_ciliberto_tyson_2001,https://models.physiomeproject.org/exposure/721be1b343ff57288eed6d4da490bfa1/novak_pataki_ciliberto_tyson_2001.cellml,cell_cycle
179,novak_tyson_1993_a,https://models.physiomeproject.org/exposure/1e1bee6ef3243503e7e1531cfd61bb3f/novak_tyson_1993_a.cellml,cell_cycle
180,novak_tyson_1993_b,https://models.physiomeproject.org/exposure/1e1bee6ef3243503e7e1531cfd61bb3f/novak_tyson_1993_b.cellml,cell_cycle
181,novak_tyson_1997,https://models.physiomeproject.org/exposure/e24887f982e9246d05ba0f7152bd4aaa/novak_tyson_1997.cellml,cell_cycle
182,novak_tyson_2004,https://models.physiomeproject.org/exposure/0e5ba410072513e0674e8762d4909927/novak_tyson_2004.cellml,cell_cycle
183,obeyesekere_zimmerman_tecarro_auchmuty_1999,https://models.physiomeproject.org/exposure/ed07f7845877286145bc2c19ebcd33c8/obeyesekere_zimmerman_tecarro_auchmuty_1999.cellml,cell_cycle
184,qu_maclellan_weiss_2003,https://models.physiomeproject.org/exposure/119bacd67eb14ac06448dedf40b96ab3/qu_maclellan_weiss_2003.cellml,cell_cycle
185,romond_rustici_gonze_goldbeter_1999,https://models.physiomeproject.org/exposure/9a75ea45513cec9ac59991afa40430a4/romond_rustici_gonze_goldbeter_1999.cellml,cell_cycle
186,sriram_bernot_kepes_2007,https://models.physiomeproject.org/exposure/500b72e21302febd0f3dc746dc22af81/sriram_bernot_kepes_2007.cellml,cell_cycle
187,starbuck_wiley_lauffenburger_1990,https://models.physiomeproject.org/exposure/fca2b9879f1ec2c4389160ecdc9bb1f9/starbuck_wiley_lauffenburger_1990.cellml,cell_cycle
188,sveiczer_csikasznagy_gyorffy_tyson_novak_2000,https://models.physiomeproject.org/exposure/aad2ca9cce58dba12c8d9d85dccada0f/sveiczer_csikasznagy_gyorffy_tyson_novak_2000.cellml,cell_cycle
189,tyson_1991,https://models.physiomeproject.org/exposure/9bff394be3ade829feed94151b3d68b3/tyson_1991.cellml,cell_cycle
190,yates_stark_klein_antia_callard_2007_a,https://models.physiomeproject.org/exposure/0b98c29503e70a6b35be0ed0f5719458/yates_stark_klein_antia_callard_2007_a.cellml,cell_cycle
191,yates_stark_klein_antia_callard_2007_b,https://models.physiomeproject.org/exposure/0b98c29503e70a6b35be0ed0f5719458/yates_stark_klein_antia_callard_2007_b.cellml,cell_cycle
192,yates_stark_klein_antia_callard_2007_c,https://models.physiomeproject.org/exposure/0b98c29503e70a6b35be0ed0f5719458/yates_stark_klein_antia_callard_2007_c.cellml,cell_cycle
193,palecek_horwitz_lauffenburger_1999,https://models.physiomeproject.org/exposure/2572ee3009e31788d1cbe5b6bca110bc/palecek_horwitz_lauffenburger_1999.cellml,cell_migration
194,spiro_parkinson_othmer_1997,https://models.physiomeproject.org/exposure/cdc4e3dee94cd5a9c1ae827eca9681c2/spiro_parkinson_othmer_1997.cellml,cell_migration
195,gerard_2009,https://models.physiomeproject.org/exposure/81f3e640dbbdea34b1c673f12e7dfc02/gerard_2009.cellml,circadian_rhythms
196,goldbeter_pourquie_2008_a,https://models.physiomeproject.org/exposure/28ba4034b2078cd8e21075fc5cdb7636/goldbeter_pourquie_2008_a.cellml,circadian_rhythms
197,goldbeter_pourquie_2008_b,https://models.physiomeproject.org/exposure/28ba4034b2078cd8e21075fc5cdb7636/goldbeter_pourquie_2008_b.cellml,circadian_rhythms
198,goodwin_1965_a,https://models.physiomeproject.org/exposure/b69b4d821f5b2996cda5f2b4a3e9ca8f/goodwin_1965_a.cellml,circadian_rhythms
199,goodwin_1965_b,https://models.physiomeproject.org/exposure/b69b4d821f5b2996cda5f2b4a3e9ca8f/goodwin_1965_b.cellml,circadian_rhythms
200,goodwin_1965_c,https://models.physiomeproject.org/exposure/b69b4d821f5b2996cda5f2b4a3e9ca8f/goodwin_1965_c.cellml,circadian_rhythms
201,leloup_1998a,https://models.physiomeproject.org/exposure/062b3f02cc0d37a3dfd3f658095f24eb/leloup_1998a.cellml,circadian_rhythms
202,leloup_1998b,https://models.physiomeproject.org/exposure/062b3f02cc0d37a3dfd3f658095f24eb/leloup_1998b.cellml,circadian_rhythms
203,leloup_goldbeter_2003,https://models.physiomeproject.org/exposure/929e5fb8dc808a46f06b4bde1c96c3e8/leloup_goldbeter_2003.cellml,circadian_rhythms
204,leloup_gonze_goldbeter_1999_a,https://models.physiomeproject.org/exposure/1db3a968ce8585201acd753ce857002a/leloup_gonze_goldbeter_1999_a.cellml,circadian_rhythms
205,leloup_gonze_goldbeter_1999_b,https://models.physiomeproject.org/exposure/1db3a968ce8585201acd753ce857002a/leloup_gonze_goldbeter_1999_b.cellml,circadian_rhythms
206,phillips_2007,https://models.physiomeproject.org/exposure/87ef0e70902ed8a49d10252617835aa9/phillips_2007.cellml,circadian_rhythms
207,phillips_baseline_2008,https://models.physiomeproject.org/exposure/c91424a0142408302b36674951c62d21/phillips_baseline_2008.cellml,circadian_rhythms
208,phillips_sleep_deprivation_2008,https://models.physiomeproject.org/exposure/c91424a0142408302b36674951c62d21/phillips_sleep_deprivation_2008.cellml,circadian_rhythms
209,tyson_hong_thron_novak_1999,https://models.physiomeproject.org/exposure/c9c7d19f1ae55975c8075d72cffdcbd3/tyson_hong_thron_novak_1999.cellml,circadian_rhythms
210,ueda_hagiwara_kitano_2001,https://models.physiomeproject.org/exposure/738882ee938d6b2e2d264714259e0416/ueda_hagiwara_kitano_2001.cellml,circadian_rhythms
211,vilar_kueh_barkai_leibler_2002,https://models.physiomeproject.org/exposure/d5af7e23b0b67c042ca76949c7e59c79/vilar_kueh_barkai_leibler_2002.cellml,circadian_rhythms
212,adrian_chandler_hodgkin_1970,https://models.physiomeproject.org/exposure/d86b21d4e6bf68e94e20001a159fb9dd/adrian_chandler_hodgkin_1970.cellml,electrophysiology
213,albrecht_colegrove_friel_2002_2,https://models.physiomeproject.org/exposure/6c66cc4b25a834b256b9dbb23a3dd9e4/albrecht_colegrove_friel_2002.cellml,electrophysiology
214,albrecht_colegrove_hongpaisan_pivovarova_andrews_friel_2001_2,https://models.physiomeproject.org/exposure/ebf69ca24298b28b2361e7d43eb52d6c/albrecht_colegrove_hongpaisan_pivovarova_andrews_friel_2001.cellml,electrophysiology
215,aslanidi_atrial_model_2009_LindbladCa_corrected,https://models.physiomeproject.org/exposure/0e3a603db8f464ae89becb8d89225d90/aslanidi_atrial_model_2009_LindbladCa_corrected.cellml,electrophysiology
216,aslanidi_2009,https://models.physiomeproject.org/exposure/bb75b3021730966e2827967a66188cb2/aslanidi_2009.cellml,electrophysiology
217,benson_epicardial_2008,https://models.physiomeproject.org/exposure/5d2fd39aa16f562d3bc19119847b7db0/benson_epicardial_2008.cellml,electrophysiology
218,benson_endocardial_2008,https://models.physiomeproject.org/exposure/5d2fd39aa16f562d3bc19119847b7db0/benson_endocardial_2008.cellml,electrophysiology
219,benson_mcell_2008,https://models.physiomeproject.org/exposure/5d2fd39aa16f562d3bc19119847b7db0/benson_mcell_2008.cellml,electrophysiology
220,bertram_arnot_zamponi_2002,https://models.physiomeproject.org/exposure/c6d3b19b455fbb3f80813337ac127674/bertram_arnot_zamponi_2002.cellml,electrophysiology
221,bertram_arnot_zamponi_2002_post,https://models.physiomeproject.org/exposure/c6d3b19b455fbb3f80813337ac127674/bertram_arnot_zamponi_2002_post.cellml,electrophysiology
222,bertram_2006,https://models.physiomeproject.org/exposure/a7f8b4574fe4802f1e06f247006962ac/bertram_2006.cellml,electrophysiology
223,bertram_previte_sherman_kinard_satin_2000_fast_2,https://models.physiomeproject.org/exposure/fe91f06c8311ffd90fd1eaabe9b0032a/bertram_previte_sherman_kinard_satin_2000_fast.cellml,electrophysiology
224,bertram_previte_sherman_kinard_satin_2000_medium_2,https://models.physiomeproject.org/exposure/fe91f06c8311ffd90fd1eaabe9b0032a/bertram_previte_sherman_kinard_satin_2000_medium.cellml,electrophysiology
225,bertram_previte_sherman_kinard_satin_2000_slow_2,https://models.physiomeproject.org/exposure/fe91f06c8311ffd90fd1eaabe9b0032a/bertram_previte_sherman_kinard_satin_2000_slow.cellml,electrophysiology
226,bertram_sherman_2004_2,https://models.physiomeproject.org/exposure/52d0106a27d6d2d0b6a5032e9e99ae87/bertram_sherman_2004.cellml,electrophysiology
227,bertram_smolen_sherman_mears_atwater_martin_soria_1995,https://models.physiomeproject.org/exposure/e404170cd4ee2be09a0eb1e0885b277b/bertram_smolen_sherman_mears_atwater_martin_soria_1995.cellml,electrophysiology
228,boyett_zhang_garny_holden_2001_2,https://models.physiomeproject.org/exposure/d4d2febdd2a9556eca88ceeac66bf696/boyett_zhang_garny_holden_2001.cellml,electrophysiology
229,bueno_2007,https://models.physiomeproject.org/exposure/954421556db2a0c7de89ce0bdc26bed9/bueno_2007.cellml,electrophysiology
230,chang_fujita_1999,https://models.physiomeproject.org/exposure/1f4c6ffdb5120ed09675e4c9d346952f/chang_fujita_1999.cellml,electrophysiology
231,chang_fujita_b_1999,https://models.physiomeproject.org/exposure/7fce899159b8698ccb2c8569d19a0ea1/chang_fujita_b_1999.cellml,electrophysiology
232,chang_fujita_2001_H_ATPase,https://models.physiomeproject.org/exposure/653f1ead0bdc451454ee39b013805a0a/chang_fujita_2001_H_ATPase.cellml,electrophysiology
233,chang_fujita_2001_Na_H_exchanger,https://models.physiomeproject.org/exposure/653f1ead0bdc451454ee39b013805a0a/chang_fujita_2001_Na_H_exchanger.cellml,electrophysiology
234,chang_fujita_2001_anion_exchanger,https://models.physiomeproject.org/exposure/653f1ead0bdc451454ee39b013805a0a/chang_fujita_2001_anion_exchanger.cellml,electrophysiology
235,chay_1997_2,https://models.physiomeproject.org/exposure/c671dbd66e3f1a5f243c3a923734c1c2/chay_1997.cellml,electrophysiology
236,chay_lee_fan_1995_2,https://models.physiomeproject.org/exposure/d3403bf284c70afc807292bc9bdb92ec/chay_lee_fan_1995.cellml,electrophysiology
237,colegrove_albrecht_friel_2000_2,https://models.physiomeproject.org/exposure/3f4e7364a814a083d68724237c925b35/colegrove_albrecht_friel_2000.cellml,electrophysiology
238,corrias_buist_2008,https://models.physiomeproject.org/exposure/313a3784ed929de192e28a1da3df2db3/corrias_buist_2008.cellml,electrophysiology
239,corrias_buist_2007,https://models.physiomeproject.org/exposure/9477b42c85e81f7da21059baa509ae21/corrias_buist_2007.cellml,electrophysiology
240,cortassa_aon_marban_winslow_orourke_2003_2,https://models.physiomeproject.org/exposure/e5ba9ba5ee28a2b107c2dd0f8343cea2/cortassa_aon_marban_winslow_orourke_2003.cellml,electrophysiology
241,courtemanche_ramirez_nattel_1998,https://models.physiomeproject.org/exposure/0e03bbe01606be5811691f9d5de10b65/courtemanche_ramirez_nattel_1998.cellml,electrophysiology
242,cui_kaandorp_lloyd_2008_a,https://models.physiomeproject.org/exposure/45ddea4fcde109d7a2bef806aeae84d7/cui_kaandorp_lloyd_2008_a.cellml,electrophysiology
243,cui_kaandorp_lloyd_2008_b,https://models.physiomeproject.org/exposure/45ddea4fcde109d7a2bef806aeae84d7/cui_kaandorp_lloyd_2008_b.cellml,electrophysiology
244,devries_sherman_2001_2,https://models.physiomeproject.org/exposure/4f2e566422b61feefb6c517fd6eb521e/devries_sherman_2001.cellml,electrophysiology
245,deyoung_keizer_1992_2,https://models.physiomeproject.org/exposure/cd65a6e4500cb8fae8eb0725c1a2db57/deyoung_keizer_1992.cellml,electrophysiology
246,demir_clark_giles_1999,https://models.physiomeproject.org/exposure/32c9e9739454b40b5ba2d9cabb1fd079/demir_clark_giles_1999.cellml,electrophysiology
247,demir_clark_giles_murphey_1994,https://models.physiomeproject.org/exposure/15dc665c02ca9955b8e79fbace81a9e5/demir_clark_giles_murphey_1994.cellml,electrophysiology
248,difrancesco_noble_1985,https://models.physiomeproject.org/exposure/91d93b61d7da56b6baf1f0c4d88ecd77/difrancesco_noble_1985.cellml,electrophysiology
249,dokos_celler_lovell_1996,https://models.physiomeproject.org/exposure/462ab10275dfc099166c8a0e4f9e1be3/dokos_celler_lovell_1996.cellml,electrophysiology
250,drouhard_roberge_1987,https://models.physiomeproject.org/exposure/d0abf97e68140974c4d2a81287201168/drouhard_roberge_1987.cellml,electrophysiology
251,dumaine_towbin_brugada_vatta_nesterenko_nesterenko_brugada_brugada_antzelevitch_1999,https://models.physiomeproject.org/exposure/f01a84a2b8a8f08605134bebd3cb71a2/dumaine_towbin_brugada_vatta_nesterenko_nesterenko_brugada_brugada_antzelevitch_1999.cellml,electrophysiology
252,earm_noble_1990,https://models.physiomeproject.org/exposure/244aa1ba5149bfd8f28dce7f3591f876/earm_noble_1990.cellml,electrophysiology
253,ebihara_johnson_1980,https://models.physiomeproject.org/exposure/a2b3f29f74a86640d35c913124d63794/ebihara_johnson_1980.cellml,electrophysiology
254,viswanathan_shaw_rudy_1999_b_2,https://models.physiomeproject.org/exposure/4c26896c035fd04e70658d792affad9d/viswanathan_shaw_rudy_1999_b.cellml,electrophysiology
255,viswanathan_shaw_rudy_1999_c_2,https://models.physiomeproject.org/exposure/4c26896c035fd04e70658d792affad9d/viswanathan_shaw_rudy_1999_c.cellml,electrophysiology
256,viswanathan_shaw_rudy_1999_a_2,https://models.physiomeproject.org/exposure/4c26896c035fd04e70658d792affad9d/viswanathan_shaw_rudy_1999_a.cellml,electrophysiology
257,endresen_1996,https://models.physiomeproject.org/exposure/402d4d5173724321fa1b38547cf9088b/endresen_1996.cellml,electrophysiology
258,espinosa_1998_normal,https://models.physiomeproject.org/exposure/3ead51a9899108b4f8c8177c0b5f2421/espinosa_1998_normal.cellml,electrophysiology
259,espinosa_1998_hypertrophic,https://models.physiomeproject.org/exposure/3ead51a9899108b4f8c8177c0b5f2421/espinosa_1998_hypertrophic.cellml,electrophysiology
260,faber_rudy_2000,https://models.physiomeproject.org/exposure/55643f2114a2a463ada007deb9fc3913/faber_rudy_2000.cellml,electrophysiology
261,faber_rudy_modified_version_2000,https://models.physiomeproject.org/exposure/55643f2114a2a463ada007deb9fc3913/faber_rudy_modified_version_2000.cellml,electrophysiology
262,fall_keizer_2001_2,https://models.physiomeproject.org/exposure/61bed9f6deb2ce4c57a53aeb1003f41a/fall_keizer_2001.cellml,electrophysiology
263,faville_model_2008,https://models.physiomeproject.org/exposure/f17a3cade0f0f7986b060b8bbf5c2957/faville_model_2008.cellml,electrophysiology
264,faville_pullan_sanders_smith_2008,https://models.physiomeproject.org/exposure/988bef2de04476a20b1e76e9e933b86b/faville_pullan_sanders_smith_2008.cellml,electrophysiology
265,FINAL,https://models.physiomeproject.org/exposure/822ac1b4852709701aeb4268c2d31e27/FINAL.cellml,electrophysiology
266,fink_noble_virag_varro_giles_2008,https://models.physiomeproject.org/exposure/eeb81adc372c2f172399ec7160b0331e/fink_noble_virag_varro_giles_2008.cellml,electrophysiology
267,fohlmeister_miller_1997,https://models.physiomeproject.org/exposure/a6bd38d1120dfa7c1ac370cba113bb78/fohlmeister_miller_1997.cellml,electrophysiology
268,fox_mcharg_gilmour_2002,https://models.physiomeproject.org/exposure/13f8cb8b26258e359da674a7bf3435ad/fox_mcharg_gilmour_2002.cellml,electrophysiology
269,fridlyand_tamarina_philipson_2003_2,https://models.physiomeproject.org/exposure/afd5db90de862fb366422bbd5e3f6744/fridlyand_tamarina_philipson_2003.cellml,electrophysiology
270,gall_susa_1999_a_2,https://models.physiomeproject.org/exposure/bc0d80f7e1ccb2c288119f6e8fdfbc20/gall_susa_1999_a.cellml,electrophysiology
271,gall_susa_1999_b_2,https://models.physiomeproject.org/exposure/bc0d80f7e1ccb2c288119f6e8fdfbc20/gall_susa_1999_b.cellml,electrophysiology
272,gall_susa_1999_c_2,https://models.physiomeproject.org/exposure/bc0d80f7e1ccb2c288119f6e8fdfbc20/gall_susa_1999_c.cellml,electrophysiology
273,garny_kohl_hunter_boyett_noble_2003,https://models.physiomeproject.org/exposure/d71105df45dd7030b3c99b2b1e95b8c0/garny_kohl_hunter_boyett_noble_2003.cellml,electrophysiology
274,goforth_bertram_khan_zhang_sherman_satin_2002_2,https://models.physiomeproject.org/exposure/453f7438e967537919f6defea7e9bacb/goforth_bertram_khan_zhang_sherman_satin_2002.cellml,electrophysiology
275,greenstein_wu_po_tomaselli_winslow_2000,https://models.physiomeproject.org/exposure/3de5de16884f29556a1e26e5c02bb18a/greenstein_wu_po_tomaselli_winslow_2000.cellml,electrophysiology
276,hilgemann_noble_1987_2,https://models.physiomeproject.org/exposure/49f298f54f3e916fca650c8e76d82e46/hilgemann_noble_1987.cellml,electrophysiology
277,hinch_greenstein_tanskanen_xu_winslow_2004_2,https://models.physiomeproject.org/exposure/8e1a590fb82a2cab5284502b430c4a4f/hinch_greenstein_tanskanen_xu_winslow_2004.cellml,electrophysiology
278,hodgkin_huxley_1952,https://models.physiomeproject.org/exposure/5d116522c3b43ccaeb87a1ed10139016/hodgkin_huxley_1952.cellml,electrophysiology
279,hodgkin_huxley_1952_variant01,https://models.physiomeproject.org/exposure/5d116522c3b43ccaeb87a1ed10139016/hodgkin_huxley_1952_variant01.cellml,electrophysiology
280,hund_rudy_2004_a,https://models.physiomeproject.org/exposure/f4b7120aa512c7f5e7a0664abcee3e8b/hund_rudy_2004_a.cellml,electrophysiology
281,hund_rudy_2004_b,https://models.physiomeproject.org/exposure/f4b7120aa512c7f5e7a0664abcee3e8b/hund_rudy_2004_b.cellml,electrophysiology
282,hunter_mcculloch_terkeurs_1998,https://models.physiomeproject.org/exposure/81b442d5d866cde17186144e0d848021/hunter_mcculloch_terkeurs_1998.cellml,electrophysiology
283,hunter_mcnaughton_noble_1975,https://models.physiomeproject.org/exposure/fc4f0af0fae057c75b3adb2433be09f4/hunter_mcnaughton_noble_1975.cellml,electrophysiology
284,iribe_kohl_noble_2006_2,https://models.physiomeproject.org/exposure/7af88a567b3fdbb5209ddd2eee44075c/iribe_kohl_noble_2006.cellml,electrophysiology
285,iyer_2007_ss,https://models.physiomeproject.org/exposure/bc7a11d5bd6f0db72d81ae038580924c/iyer_2007_ss.cellml,electrophysiology
286,jafri_rice_winslow_1998_a_2,https://models.physiomeproject.org/exposure/5230da0476e9764a7d513a5d18af2a58/jafri_rice_winslow_1998_a.cellml,electrophysiology
287,jafri_rice_winslow_1998_b_2,https://models.physiomeproject.org/exposure/5230da0476e9764a7d513a5d18af2a58/jafri_rice_winslow_1998_b.cellml,electrophysiology
288,katsnelson_2004a_2,https://models.physiomeproject.org/exposure/2a3e1e865606c4da94c251017038f820/katsnelson_2004a.cellml,electrophysiology
289,katsnelson_2004b_2,https://models.physiomeproject.org/exposure/2a3e1e865606c4da94c251017038f820/katsnelson_2004b.cellml,electrophysiology
290,katsnelson_2004c_2,https://models.physiomeproject.org/exposure/2a3e1e865606c4da94c251017038f820/katsnelson_2004c.cellml,electrophysiology
291,keizer_levine_1996_2,https://models.physiomeproject.org/exposure/16afc3ec28ce71ddd761baab2ae7e8bd/keizer_levine_1996.cellml,electrophysiology
292,kneller_ramirez_chartier_courtemanche_nattel_2002,https://models.physiomeproject.org/exposure/3026959916d3e946025ef46ffea627c9/kneller_ramirez_chartier_courtemanche_nattel_2002.cellml,electrophysiology
293,kurata_hisatome_imanishi_shibamoto_2002,https://models.physiomeproject.org/exposure/47b969553fcfe6f875d4e38d1fd33986/kurata_hisatome_imanishi_shibamoto_2002.cellml,electrophysiology
294,landesberg_sideman_1994_2,https://models.physiomeproject.org/exposure/3c1177a5ea3da98a6974aab65d9f9192/landesberg_sideman_1994.cellml,electrophysiology
295,lebeau_robson_mckinnon_donald_sneyd_1997,https://models.physiomeproject.org/exposure/b0b6d202b24fb497f90c1ea096d89627/lebeau_robson_mckinnon_donald_sneyd_1997.cellml,electrophysiology
296,li_1996_simple_from_paper,https://models.physiomeproject.org/exposure/dfe4f6c90d58266f0f5d6d320c291e40/li_1996_simple_from_paper.cellml,electrophysiology
297,li_1996_complex,https://models.physiomeproject.org/exposure/dfe4f6c90d58266f0f5d6d320c291e40/li_1996_complex.cellml,electrophysiology
298,li_1996_simple,https://models.physiomeproject.org/exposure/dfe4f6c90d58266f0f5d6d320c291e40/li_1996_simple.cellml,electrophysiology
299,li_rinzel_1994_2,https://models.physiomeproject.org/exposure/be7a891ac95b45c9b651f88821b6d2b4/li_rinzel_1994.cellml,electrophysiology
300,lindblad_murphey_clark_giles_1996,https://models.physiomeproject.org/exposure/036dcdf013d736a376bf4d8f429bb804/lindblad_murphey_clark_giles_1996.cellml,electrophysiology
301,livshitz_rudy_2007,https://models.physiomeproject.org/exposure/dedfcd1a135ddb59e9d979ec1376a44f/livshitz_rudy_2007.cellml,electrophysiology
302,lovell_cloherty_celler_dokos_2004,https://models.physiomeproject.org/exposure/5055e8e1a4fb76cc90067d9e0997bb29/lovell_cloherty_celler_dokos_2004.cellml,electrophysiology
303,luo_rudy_1991,https://models.physiomeproject.org/exposure/2d2ce7737b42a4f72d6bf8b67f6eb5a2/luo_rudy_1991.cellml,electrophysiology
304,luo_rudy_1994,https://models.physiomeproject.org/exposure/8f2ba36d47893780d4a1b41ae1b1a959/luo_rudy_1994.cellml,electrophysiology
305,magnus_keizer_1997_2,https://models.physiomeproject.org/exposure/880c91f65d8a67d08a911659f8a344a7/magnus_keizer_1997.cellml,electrophysiology
306,magnus_keizer_1998_2,https://models.physiomeproject.org/exposure/59d68aeddccd8b44879215841e289938/magnus_keizer_1998.cellml,electrophysiology
307,mahajan_shiferaw_sato_baher_olcese_xie_yang_chen_restrepo_karma_garfinkel_qu_weiss_2008,https://models.physiomeproject.org/exposure/a5586b72d07ce03fc40fc98ee846d7a5/mahajan_shiferaw_sato_baher_olcese_xie_yang_chen_restrepo_karma_garfinkel_qu_weiss_2008.cellml,electrophysiology
308,maleckar_greenstein_trayanova_giles_2009,https://models.physiomeproject.org/exposure/bbd802c6a6d6e69b746244f83b4fb89b/maleckar_greenstein_trayanova_giles_2009.cellml,electrophysiology
309,maltsev_2009_paper,https://models.physiomeproject.org/exposure/3c1c7b17df06921a4e1b05c639a45d32/maltsev_2009_paper.cellml,electrophysiology
310,maltsev_2009_steady_state,https://models.physiomeproject.org/exposure/3c1c7b17df06921a4e1b05c639a45d32/maltsev_2009_steady_state.cellml,electrophysiology
311,marhl_haberichter_brumen_heinrich_2000_2,https://models.physiomeproject.org/exposure/5b97f7ccae0def18b27f287b5e3bc813/marhl_haberichter_brumen_heinrich_2000.cellml,electrophysiology
312,marhl_schuster_brumen_heinrich_1997_2,https://models.physiomeproject.org/exposure/2293d197c76ac4c8d0c29e8831c9a327/marhl_schuster_brumen_heinrich_1997.cellml,electrophysiology
313,matsuoka_sarai_kuratomi_ono_noma_2003,https://models.physiomeproject.org/exposure/398d5dc7db9f2b9809abc29f440bd456/matsuoka_sarai_kuratomi_ono_noma_2003.cellml,electrophysiology
314,mazhari_greenstein_winslow_marban_nuss_2001,https://models.physiomeproject.org/exposure/7c8d69c91d28c4e6a77d987360ebad13/mazhari_greenstein_winslow_marban_nuss_2001.cellml,electrophysiology
315,mcallister_noble_tsien_1975_b,https://models.physiomeproject.org/exposure/60e23c3228a3e455699846704006a8fe/mcallister_noble_tsien_1975_b.cellml,electrophysiology
316,mcallister_noble_tsien_1975_a,https://models.physiomeproject.org/exposure/60e23c3228a3e455699846704006a8fe/mcallister_noble_tsien_1975_a.cellml,electrophysiology
317,mears_sheppard_atwater_rojas_bertram_sherman_1997_2,https://models.physiomeproject.org/exposure/5e0804f38832d0ecedf04f7403c565b5/mears_sheppard_atwater_rojas_bertram_sherman_1997.cellml,electrophysiology
318,michailova_mcculloch_2001_2,https://models.physiomeproject.org/exposure/9e77fb28778473706ebd43bd5bea86d7/michailova_mcculloch_2001.cellml,electrophysiology
319,michailova_2005_2,https://models.physiomeproject.org/exposure/720f5c67a03d513abfd43fd0027c9e41/michailova_2005.cellml,electrophysiology
320,miftakhov_abdusheva_christensen_1999,https://models.physiomeproject.org/exposure/8854e495f7e4240b1607820088b13138/miftakhov_abdusheva_christensen_1999.cellml,electrophysiology
321,mikane_araki_kohno_nakayama_suzuki_shimuzi_matsubara_hirakawa_takaki_suga_1997,https://models.physiomeproject.org/exposure/0267bced6feee7aabf0d1659b5f70640/mikane_araki_kohno_nakayama_suzuki_shimuzi_matsubara_hirakawa_takaki_suga_1997.cellml,electrophysiology
322,mitchell_schaeffer_2003,https://models.physiomeproject.org/exposure/9efc295a6f3360044b4712c28b8314e7/mitchell_schaeffer_2003.cellml,electrophysiology
323,mlcek_neumann_kittnar_novak_2001,https://models.physiomeproject.org/exposure/62d7398a8a730bf27d19a602109b3e2d/mlcek_neumann_kittnar_novak_2001.cellml,electrophysiology
